"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"220050","Number of monoscreen indoor cinemas","MUS","Mauritius","2011","2011",,"n","Magnitude nil or negligible"
"220050","Number of monoscreen indoor cinemas","MUS","Mauritius","2014","2014",,"n","Magnitude nil or negligible"
"220050","Number of monoscreen indoor cinemas","MUS","Mauritius","2015","2015",,"n","Magnitude nil or negligible"
"220050","Number of monoscreen indoor cinemas","MDA","Republic of Moldova","2005","2005",7,,
"220050","Number of monoscreen indoor cinemas","MDA","Republic of Moldova","2006","2006",7,,
"220050","Number of monoscreen indoor cinemas","MDA","Republic of Moldova","2012","2012",5,,
"220050","Number of monoscreen indoor cinemas","MDA","Republic of Moldova","2013","2013",4,,
"220050","Number of monoscreen indoor cinemas","MDA","Republic of Moldova","2014","2014",4,,
"220050","Number of monoscreen indoor cinemas","MDA","Republic of Moldova","2015","2015",4,,
"220050","Number of monoscreen indoor cinemas","MAR","Morocco","2005","2005",113,,
"220050","Number of monoscreen indoor cinemas","MAR","Morocco","2006","2006",89,,
"220050","Number of monoscreen indoor cinemas","MAR","Morocco","2007","2007",72,,
"220050","Number of monoscreen indoor cinemas","MAR","Morocco","2008","2008",65,,
"220050","Number of monoscreen indoor cinemas","MAR","Morocco","2009","2009",49,,
"220050","Number of monoscreen indoor cinemas","MAR","Morocco","2010","2010",43,,
"220050","Number of monoscreen indoor cinemas","MAR","Morocco","2011","2011",40,,
"220050","Number of monoscreen indoor cinemas","MAR","Morocco","2012","2012",31,,
"220050","Number of monoscreen indoor cinemas","MAR","Morocco","2013","2013",25,,
"220050","Number of monoscreen indoor cinemas","MAR","Morocco","2014","2014",26,,
"220050","Number of monoscreen indoor cinemas","MAR","Morocco","2015","2015",26,,
"220050","Number of monoscreen indoor cinemas","MOZ","Mozambique","2007","2007",4,,
"220050","Number of monoscreen indoor cinemas","MOZ","Mozambique","2008","2008",4,,
"220050","Number of monoscreen indoor cinemas","MOZ","Mozambique","2009","2009",4,,
"220050","Number of monoscreen indoor cinemas","MOZ","Mozambique","2014","2014",3,,
"220050","Number of monoscreen indoor cinemas","MOZ","Mozambique","2015","2015",6,,
"220050","Number of monoscreen indoor cinemas","MMR","Myanmar","2007","2007",149,,
"220050","Number of monoscreen indoor cinemas","MMR","Myanmar","2008","2008",132,,
"220050","Number of monoscreen indoor cinemas","MMR","Myanmar","2009","2009",124,,
"220050","Number of monoscreen indoor cinemas","MMR","Myanmar","2014","2014",15,,
"220050","Number of monoscreen indoor cinemas","MMR","Myanmar","2015","2015",4,,
"220050","Number of monoscreen indoor cinemas","NAM","Namibia","2005","2005",3,,
"220050","Number of monoscreen indoor cinemas","NAM","Namibia","2006","2006",2,,
"220050","Number of monoscreen indoor cinemas","NER","Niger","2005","2005",1,,
"220050","Number of monoscreen indoor cinemas","NER","Niger","2006","2006",1,,
"220050","Number of monoscreen indoor cinemas","NER","Niger","2007","2007",3,,
"220050","Number of monoscreen indoor cinemas","NER","Niger","2008","2008",3,,
"220050","Number of monoscreen indoor cinemas","NER","Niger","2009","2009",3,,
"220050","Number of monoscreen indoor cinemas","NER","Niger","2010","2010",4,,
"220050","Number of monoscreen indoor cinemas","NER","Niger","2011","2011",4,,
"220050","Number of monoscreen indoor cinemas","NGA","Nigeria","2005","2005",44,,
"220050","Number of monoscreen indoor cinemas","NGA","Nigeria","2006","2006",44,,
"220050","Number of monoscreen indoor cinemas","NGA","Nigeria","2007","2007",44,,
"220050","Number of monoscreen indoor cinemas","NGA","Nigeria","2008","2008",44,,
"220050","Number of monoscreen indoor cinemas","NGA","Nigeria","2009","2009",44,,
"220050","Number of monoscreen indoor cinemas","NGA","Nigeria","2010","2010",45,,
"220050","Number of monoscreen indoor cinemas","NGA","Nigeria","2011","2011",44,,
"220050","Number of monoscreen indoor cinemas","OMN","Oman","2005","2005",,"n","Magnitude nil or negligible"
"220050","Number of monoscreen indoor cinemas","OMN","Oman","2006","2006",,"n","Magnitude nil or negligible"
"220050","Number of monoscreen indoor cinemas","OMN","Oman","2007","2007",,"n","Magnitude nil or negligible"
"220050","Number of monoscreen indoor cinemas","OMN","Oman","2008","2008",,"n","Magnitude nil or negligible"
"220050","Number of monoscreen indoor cinemas","OMN","Oman","2009","2009",,"n","Magnitude nil or negligible"
"220050","Number of monoscreen indoor cinemas","PAK","Pakistan","2007","2007",280,,
"220050","Number of monoscreen indoor cinemas","PAK","Pakistan","2008","2008",230,,
"220050","Number of monoscreen indoor cinemas","PAK","Pakistan","2009","2009",215,,
"220050","Number of monoscreen indoor cinemas","PLW","Palau","2007","2007",,"n","Magnitude nil or negligible"
"220050","Number of monoscreen indoor cinemas","PLW","Palau","2008","2008",,"n","Magnitude nil or negligible"
"220050","Number of monoscreen indoor cinemas","PLW","Palau","2009","2009",,"n","Magnitude nil or negligible"
"220050","Number of monoscreen indoor cinemas","PHL","Philippines","2005","2005",88,,
"220050","Number of monoscreen indoor cinemas","PHL","Philippines","2006","2006",69,,
"220050","Number of monoscreen indoor cinemas","PHL","Philippines","2012","2012",44,,
"220050","Number of monoscreen indoor cinemas","PHL","Philippines","2013","2013",44,,
"220050","Number of monoscreen indoor cinemas","QAT","Qatar","2007","2007",,"n","Magnitude nil or negligible"
"220050","Number of monoscreen indoor cinemas","QAT","Qatar","2008","2008",,"n","Magnitude nil or negligible"
"220050","Number of monoscreen indoor cinemas","QAT","Qatar","2009","2009",,"n","Magnitude nil or negligible"
"220050","Number of monoscreen indoor cinemas","ROU","Romania","2005","2005",75,,
"220050","Number of monoscreen indoor cinemas","ROU","Romania","2006","2006",64,,
"220050","Number of monoscreen indoor cinemas","ROU","Romania","2007","2007",61,,
"220050","Number of monoscreen indoor cinemas","ROU","Romania","2008","2008",61,,
"220050","Number of monoscreen indoor cinemas","ROU","Romania","2009","2009",55,,
"220050","Number of monoscreen indoor cinemas","ROU","Romania","2010","2010",48,,
"220050","Number of monoscreen indoor cinemas","ROU","Romania","2011","2011",51,,
"220050","Number of monoscreen indoor cinemas","ROU","Romania","2014","2014",42,,
"220050","Number of monoscreen indoor cinemas","ROU","Romania","2015","2015",39,,
"220050","Number of monoscreen indoor cinemas","KNA","Saint Kitts and Nevis","2008","2008",,"n","Magnitude nil or negligible"
"220050","Number of monoscreen indoor cinemas","KNA","Saint Kitts and Nevis","2009","2009",,"n","Magnitude nil or negligible"
"220050","Number of monoscreen indoor cinemas","VCT","Saint Vincent and the Grenadines","2005","2005",2,,
"220050","Number of monoscreen indoor cinemas","VCT","Saint Vincent and the Grenadines","2006","2006",2,,
"220050","Number of monoscreen indoor cinemas","SGP","Singapore","2005","2005",,"n","Magnitude nil or negligible"
"220050","Number of monoscreen indoor cinemas","SGP","Singapore","2006","2006",,"n","Magnitude nil or negligible"
"220050","Number of monoscreen indoor cinemas","SGP","Singapore","2010","2010",1,,
"220050","Number of monoscreen indoor cinemas","SGP","Singapore","2011","2011",1,,
"220050","Number of monoscreen indoor cinemas","SGP","Singapore","2014","2014",,"n","Magnitude nil or negligible"
"220050","Number of monoscreen indoor cinemas","SGP","Singapore","2015","2015",2,,
"220050","Number of monoscreen indoor cinemas","SVN","Slovenia","2005","2005",50,,
"220050","Number of monoscreen indoor cinemas","SVN","Slovenia","2006","2006",45,,
"220050","Number of monoscreen indoor cinemas","SVN","Slovenia","2007","2007",45,,
"220050","Number of monoscreen indoor cinemas","SVN","Slovenia","2008","2008",47,,
"220050","Number of monoscreen indoor cinemas","SVN","Slovenia","2009","2009",39,,
"220050","Number of monoscreen indoor cinemas","SVN","Slovenia","2010","2010",40,,
"220050","Number of monoscreen indoor cinemas","SVN","Slovenia","2011","2011",42,,
"220050","Number of monoscreen indoor cinemas","SVN","Slovenia","2012","2012",40,,
"220050","Number of monoscreen indoor cinemas","SVN","Slovenia","2013","2013",40,,
"220050","Number of monoscreen indoor cinemas","SVN","Slovenia","2014","2014",37,,
"220050","Number of monoscreen indoor cinemas","SVN","Slovenia","2015","2015",46,,
"220050","Number of monoscreen indoor cinemas","MAC","China, Macao Special Administrative Region","2005","2005",2,,
"220050","Number of monoscreen indoor cinemas","MAC","China, Macao Special Administrative Region","2006","2006",2,,
"220050","Number of monoscreen indoor cinemas","MAC","China, Macao Special Administrative Region","2007","2007",1,,
"220050","Number of monoscreen indoor cinemas","MAC","China, Macao Special Administrative Region","2008","2008",1,,
"220050","Number of monoscreen indoor cinemas","MAC","China, Macao Special Administrative Region","2009","2009",1,,
"220050","Number of monoscreen indoor cinemas","MAC","China, Macao Special Administrative Region","2010","2010",1,,
"220050","Number of monoscreen indoor cinemas","MAC","China, Macao Special Administrative Region","2011","2011",1,,
"220050","Number of monoscreen indoor cinemas","MAC","China, Macao Special Administrative Region","2012","2012",1,,
"220050","Number of monoscreen indoor cinemas","MAC","China, Macao Special Administrative Region","2013","2013",1,,
"220050","Number of monoscreen indoor cinemas","MAC","China, Macao Special Administrative Region","2014","2014",1,,
"220050","Number of monoscreen indoor cinemas","MAC","China, Macao Special Administrative Region","2015","2015",1,,
"220050","Number of monoscreen indoor cinemas","SRB","Serbia","2007","2007",97,"+","National Estimation"
"220050","Number of monoscreen indoor cinemas","SRB","Serbia","2008","2008",89,"+","National Estimation"
"220050","Number of monoscreen indoor cinemas","SRB","Serbia","2009","2009",70,"+","National Estimation"
"220050","Number of monoscreen indoor cinemas","SRB","Serbia","2010","2010",70,,
"220050","Number of monoscreen indoor cinemas","SRB","Serbia","2011","2011",71,,
"220050","Number of monoscreen indoor cinemas","SRB","Serbia","2012","2012",68,,
"220050","Number of monoscreen indoor cinemas","SRB","Serbia","2013","2013",61,,
"220050","Number of monoscreen indoor cinemas","SRB","Serbia","2014","2014",62,,
"220050","Number of monoscreen indoor cinemas","SRB","Serbia","2015","2015",63,,
"220051","Number of indoor cinemas with 2 to 7 screens","AUS","Australia","2005","2005",99,,
"220051","Number of indoor cinemas with 2 to 7 screens","AUS","Australia","2006","2006",97,,
"220051","Number of indoor cinemas with 2 to 7 screens","AUS","Australia","2007","2007",98,"+","National Estimation"
"220051","Number of indoor cinemas with 2 to 7 screens","AUS","Australia","2008","2008",102,"+","National Estimation"
"220051","Number of indoor cinemas with 2 to 7 screens","AUS","Australia","2009","2009",100,"+","National Estimation"
"220051","Number of indoor cinemas with 2 to 7 screens","AUS","Australia","2010","2010",98,"+","National Estimation"
"220051","Number of indoor cinemas with 2 to 7 screens","AUS","Australia","2011","2011",97,"+","National Estimation"
"220051","Number of indoor cinemas with 2 to 7 screens","AUS","Australia","2012","2012",96,"+","National Estimation"
"220051","Number of indoor cinemas with 2 to 7 screens","AUS","Australia","2013","2013",94,"+","National Estimation"
"220051","Number of indoor cinemas with 2 to 7 screens","AUS","Australia","2014","2014",92,"+","National Estimation"
"220051","Number of indoor cinemas with 2 to 7 screens","AUS","Australia","2015","2015",92,"+","National Estimation"
"220051","Number of indoor cinemas with 2 to 7 screens","AUT","Austria","2005","2005",84,,
"220051","Number of indoor cinemas with 2 to 7 screens","AUT","Austria","2008","2008",83,,
"220051","Number of indoor cinemas with 2 to 7 screens","AUT","Austria","2009","2009",81,,
"220051","Number of indoor cinemas with 2 to 7 screens","AUT","Austria","2010","2010",83,,
"220051","Number of indoor cinemas with 2 to 7 screens","AUT","Austria","2011","2011",83,,
"220051","Number of indoor cinemas with 2 to 7 screens","AUT","Austria","2012","2012",80,,
"220051","Number of indoor cinemas with 2 to 7 screens","AUT","Austria","2013","2013",75,,
"220051","Number of indoor cinemas with 2 to 7 screens","AUT","Austria","2014","2014",78,,
"220051","Number of indoor cinemas with 2 to 7 screens","AUT","Austria","2015","2015",78,,
"220051","Number of indoor cinemas with 2 to 7 screens","BEL","Belgium","2007","2007",41,,
"220051","Number of indoor cinemas with 2 to 7 screens","BEL","Belgium","2008","2008",41,,
"220051","Number of indoor cinemas with 2 to 7 screens","BEL","Belgium","2009","2009",37,,
"220051","Number of indoor cinemas with 2 to 7 screens","BEL","Belgium","2010","2010",36,,
"220051","Number of indoor cinemas with 2 to 7 screens","BEL","Belgium","2012","2012",35,,
"220051","Number of indoor cinemas with 2 to 7 screens","BEL","Belgium","2013","2013",42,,
"220051","Number of indoor cinemas with 2 to 7 screens","BEL","Belgium","2014","2014",34,,
"220051","Number of indoor cinemas with 2 to 7 screens","BEL","Belgium","2015","2015",34,,
"220051","Number of indoor cinemas with 2 to 7 screens","CZE","Czechia","2007","2007",19,,
"220051","Number of indoor cinemas with 2 to 7 screens","CZE","Czechia","2008","2008",24,,
"220051","Number of indoor cinemas with 2 to 7 screens","CZE","Czechia","2009","2009",24,,
"220051","Number of indoor cinemas with 2 to 7 screens","CZE","Czechia","2010","2010",9,,
"220051","Number of indoor cinemas with 2 to 7 screens","CZE","Czechia","2011","2011",9,,
"220051","Number of indoor cinemas with 2 to 7 screens","CZE","Czechia","2012","2012",9,,
"220051","Number of indoor cinemas with 2 to 7 screens","CZE","Czechia","2013","2013",10,,
"220051","Number of indoor cinemas with 2 to 7 screens","CZE","Czechia","2014","2014",27,,
"220051","Number of indoor cinemas with 2 to 7 screens","CZE","Czechia","2015","2015",31,,
"220051","Number of indoor cinemas with 2 to 7 screens","DNK","Denmark","2005","2005",73,,
"220051","Number of indoor cinemas with 2 to 7 screens","DNK","Denmark","2006","2006",65,,
"220051","Number of indoor cinemas with 2 to 7 screens","DNK","Denmark","2007","2007",75,,
"220051","Number of indoor cinemas with 2 to 7 screens","DNK","Denmark","2008","2008",75,,
"220051","Number of indoor cinemas with 2 to 7 screens","DNK","Denmark","2009","2009",77,,
"220051","Number of indoor cinemas with 2 to 7 screens","DNK","Denmark","2010","2010",70,,
"220051","Number of indoor cinemas with 2 to 7 screens","DNK","Denmark","2011","2011",69,,
"220051","Number of indoor cinemas with 2 to 7 screens","DNK","Denmark","2012","2012",71,,
"220051","Number of indoor cinemas with 2 to 7 screens","DNK","Denmark","2013","2013",71,,
